Student_Type,Sleep_Hours,Study_Hours,Social_Media_Hours,Attendance,Exam_Pressure,Family_Support,Month,Stress_Level
working_student,5.606638588691422,4.77695779551997,7.326940468190187,93.59160600091425,9.0,5.0,3.0,1
school,7.70815658678031,3.283528493745633,4.445873492853995,77.92743040506852,8.0,,10.0,0
school,6.077977013433302,3.7007508855671447,0.8088497762070959,86.52590041175226,7.0,7.0,10.0,0
college,3.6770212170531824,8.310222734285057,5.290498477679884,81.38274387850728,9.0,6.0,,1
college,7.316617605077385,4.129661995836785,1.5652470445076594,69.05404142117433,4.0,5.0,7.0,0
working_student,6.4370651398218675,5.753903576568671,3.326943400854904,74.20196998561194,8.0,6.0,11.0,0
college,4.823996204798397,3.991520128358822,6.165600096635252,84.2580333532492,,9.0,4.0,0
college,4.915394543336487,8.62445617663367,4.170026960014775,84.70230976559954,5.0,1.0,3.0,1
working_student,6.084061264696718,8.997531658957671,3.5586684629453185,76.41404730487645,8.0,6.0,4.0,1
college,6.714135174524099,,4.175714203297215,87.79196090930272,8.0,6.0,7.0,1
school,6.572674591389782,3.6791036645094555,7.193130073731618,97.1343174979208,6.0,6.0,10.0,0
working_student,2.7587811755511034,7.834962960981416,0.9945146019393949,90.71999672783717,9.0,,7.0,1
college,7.337421014581441,1.4689370741001113,3.104507232157501,67.28477694578524,6.0,8.0,11.0,0
,,4.460719678643429,2.6389961760414433,105.0,2.0,5.0,6.0,1
school,8.913969630131772,,5.527737986602498,73.63139923111825,1.0,4.0,5.0,0
college,6.399590414159858,7.9155396276631445,4.033170061133991,74.27029465951358,4.0,,5.0,1
school,5.578982052319867,4.2916803336018585,3.0776002645233653,78.86099658731477,4.0,7.0,8.0,0
,8.354028033490488,2.639947899875455,1.4133871908428906,,10.0,2.0,7.0,1
working_student,7.123534082358466,2.357931711092497,0.6713045197199614,96.0540359515461,4.0,4.0,6.0,0
school,6.331277182330188,3.4041964178230906,5.466135195851031,78.10390456035971,5.0,8.0,2.0,0
working_student,3.9160416756101077,7.700646920540161,2.484883536234026,81.73621621046986,6.0,4.0,1.0,1
working_student,4.6344892964222035,6.90541588703085,5.2705214598127945,,10.0,2.0,11.0,1
school,9.34316743685181,0.9044170414888834,2.898905026979325,80.13849436165796,9.0,6.0,6.0,0
college,7.153655719681397,5.590558902125548,1.4314549428470253,61.556815530928716,5.0,9.0,5.0,0
college,7.7620666448338715,5.767714613942192,5.250818850835524,98.10725910582329,4.0,7.0,2.0,0
working_student,3.383783906113177,7.0746202586322875,7.169620670778882,80.6757460731946,8.0,,4.0,1
,8.391247032615727,1.6968822084176554,6.327181561444482,55.81479489035745,,4.0,6.0,0
college,6.79387468759607,9.664502120673378,4.992087597756116,82.01497775401592,9.0,9.0,4.0,0
college,8.813695907034846,6.199012118598352,3.8990579574312636,77.24751715523206,5.0,7.0,5.0,0
college,6.771546936992643,3.006755522039589,3.625292980935032,66.11816973027435,,6.0,4.0,1
college,6.58110858149023,5.535040029869346,3.1089357140528207,91.518988332727,6.0,6.0,5.0,0
school,7.548921772787279,1.3030350613423427,6.160739273880321,77.87670158661938,,6.0,12.0,0
working_student,4.738903232267775,,2.235810851694019,82.62810124551879,2.0,3.0,,0
,7.925537827822706,0.1999182110596347,,71.54592358695058,8.0,3.0,8.0,1
college,4.928053449515711,2.441234760133253,8.349151299532785,54.71988857234114,6.0,8.0,4.0,0
working_student,,5.202259136666327,3.3515844143789435,62.87147079956142,9.0,7.0,7.0,1
school,7.82010580330155,1.668891186846571,5.95940132291918,79.67083475170546,8.0,6.0,1.0,1
school,6.609452526846404,2.2621039788459267,4.974632574061652,78.82891904664939,5.0,3.0,1.0,0
school,8.641312580294713,1.391333657166489,1.9530569774150208,87.07857596904731,8.0,8.0,9.0,0
college,6.622362159259504,9.540381600607262,5.886002864281288,59.818128581095536,8.0,8.0,12.0,1
college,7.797024783179198,5.9455029514406,5.559541646053823,63.92002142631105,7.0,5.0,7.0,1
working_student,5.00860960039506,5.318958959162023,,87.6991200287789,5.0,3.0,6.0,0
college,4.906715982123254,4.840537033599979,,60.421731943644694,1.0,2.0,7.0,0
college,,6.1763397704034615,2.6817038193948415,99.7069669561115,3.0,2.0,8.0,0
working_student,3.696025136049094,2.4278483064661955,2.3032291032497296,97.49662860653065,10.0,6.0,9.0,1
working_student,5.0518365029712164,,6.732354946349651,,4.0,,8.0,0
college,7.692238292216824,2.5418347144026416,5.717845633734777,94.83401564005845,5.0,6.0,2.0,0
school,6.623099070627671,1.2171268239779665,5.456415627664647,85.09460163741784,3.0,,2.0,0
working_student,,2.828725860446607,,96.36756681139343,4.0,6.0,7.0,0
college,6.782878609249771,4.523861733583983,5.079410481637594,76.64968198089292,3.0,8.0,5.0,0
college,8.416862389595275,5.82423223012141,5.092019940011715,93.5402566231525,7.0,2.0,11.0,0
school,6.89305503189047,,5.625589594262537,74.99866368900447,1.0,9.0,5.0,0
college,4.751823968674358,5.397517065927967,3.809016616914209,90.93759748521157,4.0,8.0,1.0,1
college,7.557924795663367,0.13122449934884978,1.6672595133229353,75.7177150934734,3.0,6.0,12.0,0
working_student,2.091688529738074,7.342610570826115,3.033467952394742,69.25868523884505,5.0,7.0,5.0,0
college,5.075074802758852,4.656238086108676,4.630104381558045,96.5047254152793,5.0,7.0,12.0,0
working_student,4.425265096422891,11.084757388970159,5.237255703065552,72.21092612534169,6.0,3.0,5.0,1
school,7.192729525814363,,4.051152253604376,59.20872692484466,2.0,5.0,5.0,0
college,9.135800560331806,,0.4179600596475712,78.50602836341601,4.0,,7.0,0
college,7.104837934238964,3.3954740396762975,1.0370773273256044,99.39827832105338,6.0,8.0,,0
college,3.120217901143892,7.776125127861029,1.3210653357705424,98.80877919001811,5.0,10.0,11.0,0
college,5.671154373919332,4.206945640105872,2.058032475247604,76.10942947708338,7.0,10.0,6.0,0
college,7.2219969562129975,6.860661388994895,,97.61628508822501,2.0,3.0,3.0,0
college,4.920230074309034,4.799152491964725,4.0778497228838875,81.80277569402631,6.0,3.0,9.0,1
,,2.7666641963647844,2.5125147900018683,76.79557607152253,5.0,9.0,12.0,0
college,8.430041549945573,2.9396203352066155,1.8334187390664387,69.30344197986895,4.0,6.0,3.0,0
working_student,6.252110667406092,4.056992753325967,0.7482215849162474,84.68678424894226,5.0,1.0,1.0,0
college,5.4121364804970415,3.802546559343944,3.7322400568203773,98.43548734425471,3.0,2.0,10.0,0
college,8.562851944596742,4.877279887065511,5.006112353246388,82.5346144556528,3.0,6.0,11.0,0
school,6.887819397651755,1.0015300049679638,1.0390478836454982,86.9712027974967,1.0,9.0,10.0,0
working_student,5.014565821320057,4.855581211619586,4.010618127258118,82.5342089883548,5.0,6.0,4.0,0
working_student,5.96514762009561,4.026579792358034,4.184202313760211,74.43559502328584,8.0,5.0,5.0,0
college,5.453655108269617,5.7024465821681565,0.49143365821161733,81.46820628938964,7.0,10.0,4.0,0
college,8.549113757358587,1.7034362105496255,2.0836528448796616,61.24043427271034,2.0,7.0,2.0,0
college,4.219849341807305,,5.702316850678459,81.52171356297656,3.0,9.0,4.0,1
college,6.312335852928255,4.169617644677174,2.0805996506947904,82.61893698422121,7.0,5.0,4.0,0
working_student,6.979118937053612,2.575739811029911,4.972932315707969,96.72190957463394,5.0,8.0,4.0,0
college,7.002225327361357,4.359633221537966,3.7909706768246587,74.97274444455036,1.0,2.0,3.0,0
working_student,4.42886171464623,9.541752526319682,1.7713390750615865,89.42016708796804,7.0,5.0,7.0,1
college,8.44107301891062,5.496975741423663,2.102869133762118,95.41182091048479,9.0,7.0,11.0,1
college,5.396736509853656,1.2823809294404385,7.6341393747722295,71.73858211759948,6.0,6.0,3.0,0
working_student,4.082356706146768,3.60293683550584,2.8392769572977934,67.61754909119654,5.0,9.0,6.0,0
working_student,6.172396069579352,8.190843468444148,6.831784820638562,79.04585896691572,4.0,7.0,1.0,1
working_student,3.883904517267508,4.901878439672883,5.4213955443885915,89.70698418058603,7.0,7.0,9.0,1
college,7.100079570724802,5.323340248165854,5.712651405823939,96.80317796489086,9.0,9.0,11.0,1
college,8.19792550229358,2.968368675161503,6.812165262520385,74.51187684179473,8.0,1.0,12.0,1
college,5.752538272887773,2.8848448677232614,3.455271825549814,90.28311265197827,2.0,4.0,1.0,0
college,5.518238723936668,5.97257178112041,,98.03480440431161,4.0,7.0,11.0,1
college,7.4849117558447,1.32153521064861,7.385080566253682,67.76655708027603,3.0,8.0,4.0,0
school,8.284106473406968,1.470439923336089,4.328928898088398,,5.0,8.0,10.0,0
school,7.635836823117616,4.218774197097162,0.6035760103133796,72.6666690638865,6.0,1.0,1.0,0
college,3.0118910250771935,1.7294042243171401,4.749585422740934,75.14090262807758,4.0,8.0,10.0,0
working_student,7.647521221165283,3.457758198580392,0.5034363813506939,97.52880946313843,9.0,4.0,12.0,1
college,5.419553752664097,5.857914161133105,5.507519921304853,87.8014507877653,9.0,5.0,3.0,0
college,5.1897662376106295,2.7083910039212817,2.5764300385744683,,8.0,8.0,9.0,0
college,5.157768353640627,4.119538623197347,,64.20250893260796,4.0,3.0,2.0,0
college,4.186918306702999,2.0761124944572646,3.006633614130905,85.49091428523947,7.0,5.0,12.0,1
college,7.816987696187747,7.297832783464843,4.098752053958853,99.07579594676062,8.0,1.0,10.0,1
college,5.804886383164552,5.286926467795198,2.7445753056357955,84.77507566849916,4.0,3.0,12.0,0
school,8.31255087803458,1.5728128071563285,2.944178577694884,92.2577438985103,6.0,8.0,5.0,0
working_student,5.953790089483551,4.675109717729387,2.723026227327953,79.8993810890979,2.0,9.0,1.0,0
school,6.8703884594222995,0.7942770566686053,7.148358739163482,82.46009763014722,3.0,7.0,2.0,0
college,5.946132235761143,5.062369307700925,0.6825192911096584,95.91035499835614,5.0,7.0,,0
college,6.6908457951374185,10.12017451773824,3.7915239576192636,90.40826891808453,1.0,10.0,12.0,0
school,7.836458706514717,2.4920934531532337,3.3180277239215274,85.66483218272111,5.0,5.0,8.0,0
school,8.611968198989802,2.5610918841656556,5.137587457971647,72.08059308243526,5.0,4.0,12.0,0
school,6.612035796135199,2.148179769011469,3.6187549023494636,,2.0,9.0,12.0,0
school,7.320147762803564,4.718008860962052,4.7188244628048945,89.1652677445687,4.0,1.0,4.0,1
school,7.094138023495914,1.502104132845272,5.238208376414016,89.01223069930435,5.0,4.0,1.0,0
college,4.866159649346326,7.81654271460418,,74.2441157878649,6.0,9.0,7.0,0
college,4.965427071452107,5.819306165125987,0.09982436213582857,92.57724663619248,7.0,6.0,4.0,0
working_student,5.746548638666607,5.942400634542339,4.813054199074027,,1.0,6.0,8.0,0
college,5.59171668231503,4.572368188149578,2.6799570265875774,79.63215966166015,4.0,7.0,6.0,0
school,8.162048854818561,2.9183967400476445,7.0776436702928915,85.66182065308833,8.0,3.0,7.0,1
college,9.354467806532409,4.858673053766717,0.07767956577975754,82.42390888852559,8.0,6.0,3.0,1
college,5.395138077605213,4.417171623326823,2.1549754739799134,84.34735022366155,2.0,7.0,4.0,0
college,7.036072619937733,3.9329299870406196,5.405730382006125,87.63184797358366,5.0,6.0,12.0,0
college,7.217699222989511,7.921321471589632,5.527502742618388,91.45233278375535,6.0,6.0,12.0,0
school,8.07732515993939,,3.205480781198803,95.83779224224999,1.0,6.0,9.0,0
college,6.3675152412157985,7.3628426510814045,2.137200174600781,94.64782580052488,,7.0,9.0,0
school,6.963176426910031,4.5059446291801555,4.793110936910971,90.10952466481952,6.0,8.0,7.0,0
college,2.698022297240393,9.255648346148899,3.614273521166855,83.31410515425826,4.0,9.0,11.0,1
school,7.414330870874764,5.263418565208089,5.961372726545534,99.35991794628474,6.0,6.0,2.0,0
working_student,5.897966431800128,8.135392763249563,1.6171214582849442,68.78973242898269,4.0,8.0,3.0,0
college,7.806219157670834,7.667854617915532,1.67944097868743,79.82303824951288,2.0,9.0,3.0,0
,6.7319646226631225,7.407666757421643,,79.29951775354438,,3.0,9.0,0
college,5.7686524303927,4.60379338222751,6.328441345380654,68.39715014743054,,8.0,2.0,0
working_student,,7.518135777210541,2.4126645122493446,82.36049637425542,1.0,3.0,8.0,0
college,5.549199784862276,7.642868263095874,7.665690527138226,85.83780110503842,5.0,2.0,10.0,1
working_student,2.2595327660607083,,4.7922256884223025,66.83848621987265,1.0,4.0,12.0,0
college,3.11644080925376,3.013469074219379,3.974294508959282,71.1417891400199,6.0,10.0,1.0,0
working_student,7.555459604392003,5.816855799485044,2.4850596677940198,86.10514889923998,9.0,8.0,12.0,0
college,6.149145233515677,5.734127679654048,3.7426883912653546,,9.0,5.0,8.0,1
college,6.008434443819369,8.550234991757566,0.657833245800866,97.3228717831204,2.0,7.0,5.0,0
college,3.534197463612635,7.514178746221581,0.093379112647896,72.98926163587959,5.0,,1.0,1
college,5.761501150810312,1.980494440438327,5.72384135425276,74.31920899307931,7.0,5.0,3.0,0
school,5.972552774038946,4.338720386070013,3.2141706160136354,75.923170980708,8.0,6.0,2.0,1
college,8.140160242301185,5.129982720445859,,63.46569463581059,7.0,8.0,8.0,0
college,8.763791450925854,3.148264915251886,2.8840170953876703,71.27536743003256,6.0,3.0,4.0,0
college,4.371367019655947,6.2349501672378995,4.793140620174676,78.26712776222551,3.0,5.0,1.0,1
college,6.271108260149078,1.7494033707880714,1.9610332159667196,72.39680963549625,1.0,10.0,9.0,0
college,3.376678078676278,6.5818515366194354,0.021194141585960113,76.21213165187744,6.0,9.0,8.0,0
college,5.689785546137609,2.319919546787124,2.46343141784691,97.89294050234689,9.0,7.0,4.0,1
college,6.157711518654373,4.252409617114828,0.6131738739628525,,5.0,5.0,2.0,0
school,8.993654008568846,4.151033503174313,3.8610991538197394,66.30828479007933,9.0,2.0,4.0,1
college,6.027246682501604,3.4233762540778474,1.3261221625336193,85.63043578179325,3.0,7.0,4.0,0
college,5.580527327911834,6.513383133591136,5.809592084597598,86.360503137861,9.0,10.0,5.0,1
college,5.302435607571417,3.1180080425458327,5.314570132956781,80.73500834766955,2.0,6.0,10.0,0
working_student,7.037006304863901,3.9292517397204647,5.819756171380782,82.53888450401074,3.0,8.0,12.0,0
college,4.942690554450811,8.080785927350052,0.5821702915785867,79.97356275130579,3.0,9.0,9.0,0
college,5.421330515089731,3.393911160417552,3.9971569784292047,74.31051545600879,3.0,7.0,9.0,0
school,5.79933069923798,3.7749073189586695,2.3409661896599365,76.5056677955276,1.0,7.0,2.0,0
working_student,,8.918034471474153,0.1410017429903787,-5.0,8.0,6.0,5.0,0
school,8.239973464866736,,2.670655536172508,94.61894943427713,3.0,8.0,1.0,0
working_student,4.0584542840274676,8.305041140001109,4.022769139149403,68.6213352126703,8.0,8.0,12.0,1
college,6.698104642023512,9.137507996683814,2.397778038535438,68.23390284788985,7.0,5.0,10.0,0
working_student,6.201872330225632,4.731709619134912,,60.936110204194925,6.0,9.0,3.0,0
working_student,5.80014528923944,8.559543116380118,2.21425225566543,92.04387410733388,7.0,,6.0,1
college,7.01119822283231,5.97179879430766,2.4967734762370055,90.5997130172079,3.0,5.0,5.0,0
college,3.0070077581856616,7.237852574170716,3.992896963552642,80.39341651340027,7.0,9.0,7.0,1
college,8.562640794905683,3.8798346105110877,3.2974806230869778,80.06476599282425,3.0,9.0,11.0,0
,4.986500220338004,2.6590234080126622,5.5316522894686955,94.0954708216241,5.0,5.0,9.0,0
college,4.258960108289332,3.9250229855269376,1.2273825931487248,87.02538075858067,4.0,6.0,1.0,0
college,5.2314938224115535,2.83952071226815,3.8847975197386795,86.97976012157254,2.0,3.0,1.0,0
college,6.485756412405793,2.58925152089001,1.4839558766666467,77.69740600433906,3.0,5.0,1.0,0
college,5.52022530678163,,0.36731127278615316,88.01692882100122,5.0,6.0,4.0,0
college,4.308317385575178,4.142631894783571,3.7387240221109748,85.70810297584696,8.0,9.0,7.0,0
college,7.116147807591173,1.6576979362852209,3.3140794536258795,85.54114484774776,8.0,7.0,12.0,1
school,,3.6581672781532815,1.5383057484981395,74.23901610942849,6.0,9.0,4.0,0
college,6.659098461794142,6.907776938833819,0.4804237262570279,77.18866528211507,6.0,7.0,1.0,0
college,7.768872196861996,5.02178024529988,9.411066201752863,85.49701505014231,6.0,7.0,4.0,0
school,6.863594374532134,2.9960290925156645,5.501342893494108,68.87795793511351,2.0,7.0,8.0,0
working_student,8.132177746095046,4.819922072890305,4.44038429747549,88.37948631588026,7.0,8.0,4.0,0
school,7.45096529680065,1.3602758734654454,3.085736283993913,,2.0,1.0,10.0,0
college,5.183302085350418,3.941322198050777,4.433804930034805,69.85479543622164,,4.0,,1
college,5.451816762950268,4.009765268688306,3.793205995258633,83.33994347711915,5.0,6.0,11.0,0
working_student,3.6389128208808876,3.1470360231478463,,66.4142217008265,6.0,5.0,8.0,0
school,7.238399030628206,3.2171820812136755,2.1490067938472937,67.02198202664815,2.0,,11.0,0
college,7.47756979755017,,2.288652679813474,87.48818421713075,2.0,7.0,6.0,0
college,6.864582808981369,5.6318791633956184,1.4765641648695689,62.559416089782346,8.0,8.0,10.0,1
school,6.605950473182986,2.0483390899579796,1.2817335051402727,72.93184676513476,4.0,10.0,,0
working_student,8.049417884224644,8.772659213208719,5.391829835529708,83.22799358448569,4.0,6.0,1.0,1
school,8.233008853365225,5.0983503180985466,6.105308174241852,93.92561008144487,6.0,6.0,9.0,0
college,9.031841694873867,3.1870782629053607,2.0332590447193004,96.93789977873936,8.0,8.0,5.0,0
working_student,4.526439525206474,,6.414272908274407,63.299948366504,5.0,6.0,4.0,0
working_student,5.568178102422791,11.244663100480953,1.267899389302948,79.39022165988393,8.0,6.0,8.0,1
school,7.843485634652564,4.420874719949982,2.5378671319546235,85.5963922380823,5.0,6.0,5.0,0
school,6.325683058901555,4.1437976195100354,5.104257285677448,69.91031628595415,9.0,6.0,6.0,0
school,6.051428879390254,3.3215415566739646,6.309724414688223,68.40353684182128,6.0,6.0,3.0,1
college,6.86909980069952,2.459062062552137,0.4047338844010038,90.71262309660175,5.0,5.0,3.0,0
college,8.199682833493704,7.134192775283908,3.092101344894837,80.12421142124273,7.0,6.0,12.0,1
college,4.870677170045856,6.136206315227892,1.7484372912849082,87.2160124149818,9.0,5.0,11.0,1
college,8.01367572094255,4.283782522075218,,82.99584336538463,5.0,8.0,4.0,0
school,7.051175349000534,2.1991629160625887,3.1904754176357226,,8.0,3.0,2.0,0
college,2.126198158036077,,5.567710436861427,79.30571760370186,10.0,7.0,4.0,1
college,8.824685322258391,4.223948042341004,4.793413092027098,93.51969133211293,9.0,4.0,2.0,1
college,6.07304405680573,5.208039841012916,1.9252990492199609,94.11161944240587,4.0,4.0,7.0,0
college,7.082808171234778,5.330835391306899,1.3381154998941946,86.25746965786513,8.0,,10.0,1
college,8.315630344878576,5.735679136342487,2.253234588897417,75.53438157823842,2.0,4.0,7.0,0
