Age,Education_Level,Years_of_Experience,Industry,Job_Role,Company_Size,Job_Level,Routine_Task_Percentage,Creativity_Requirement,Human_Interaction_Level,AI_Adoption_Level,Number_of_AI_Tools_Used,AI_Usage_Hours_Per_Week,Tasks_Automated_Percentage,AI_Training_Hours,Layoff_Risk
47,Bachelor's,9,Education,Academic Coordinator,Large,Entry,86,12,54,Medium,5,14,80,24,High
31,Master's,3,Finance,Auditor,Large,Senior,51,50,21,Low,1,5,47,3,Medium
30,Master's,7,Telecom,Support Specialist,Large,Entry,63,24,53,Low,0,5,54,8,High
57,Master's,12,Telecom,Support Specialist,Medium,Senior,68,28,25,Medium,2,6,32,26,Low
37,Bachelor's,8,Education,Teacher,Medium,Entry,11,100,75,Low,2,1,7,4,Low
25,Bachelor's,4,Education,Academic Coordinator,Small,Entry,76,26,48,Medium,4,12,41,9,High
30,High School,9,Retail,Store Manager,Medium,Entry,37,71,97,Low,2,0,31,2,Medium
48,Master's,10,Retail,Sales Associate,Small,Mid,79,22,55,Medium,2,7,64,9,High
29,Bachelor's,8,Healthcare,Medical Assistant,Small,Entry,70,25,61,Medium,3,8,49,28,High
40,Bachelor's,2,Healthcare,Health Analyst,Large,Entry,71,35,23,Medium,3,6,68,8,High
32,Master's,4,Manufacturing,Quality Engineer,Medium,Senior,86,9,66,Medium,2,11,44,19,Medium
58,Bachelor's,9,Retail,Store Manager,Large,Mid,43,47,90,Low,2,5,24,5,Medium
60,Bachelor's,11,IT,Software Engineer,Medium,Entry,92,9,58,High,7,20,67,63,High
57,Master's,8,Logistics,Warehouse Manager,Medium,Entry,42,54,43,Low,2,3,39,6,Medium
52,Master's,11,Logistics,Warehouse Manager,Medium,Entry,92,8,73,High,8,18,70,39,High
46,Bachelor's,18,Logistics,Dispatcher,Medium,Entry,46,38,55,Low,2,5,40,5,Medium
31,Bachelor's,0,Logistics,Warehouse Manager,Large,Mid,35,76,31,Low,1,5,22,8,Medium
50,Master's,11,Retail,Sales Associate,Small,Mid,28,74,36,Low,2,0,25,5,Low
45,Master's,11,Healthcare,Medical Assistant,Small,Entry,50,58,82,Medium,4,13,24,27,Low
51,Bachelor's,3,IT,Software Engineer,Medium,Entry,49,47,68,Low,2,4,29,5,Medium
46,Master's,15,Healthcare,Health Analyst,Medium,Entry,85,3,31,High,5,30,84,45,High
60,Bachelor's,18,Finance,Financial Analyst,Medium,Mid,78,20,47,High,5,27,62,36,High
54,High School,8,Education,Teacher,Medium,Senior,45,45,97,Medium,2,14,38,15,Low
43,PhD,12,Education,Academic Coordinator,Small,Entry,78,15,61,High,10,24,70,45,Medium
43,Master's,14,Telecom,Operations Analyst,Medium,Mid,34,77,79,Low,1,2,16,5,Low
36,Bachelor's,15,Telecom,Network Engineer,Medium,Entry,28,58,93,Low,1,0,15,4,Low
55,High School,10,Manufacturing,Quality Engineer,Medium,Mid,12,89,65,Low,0,2,11,4,Low
24,Master's,3,Logistics,Supply Chain Analyst,Medium,Senior,25,81,54,Low,0,5,21,7,Low
37,Bachelor's,0,Logistics,Supply Chain Analyst,Small,Entry,87,12,85,High,8,26,58,71,High
31,Master's,0,Education,Academic Coordinator,Large,Entry,37,56,58,Low,1,5,29,6,Medium
39,Master's,7,Retail,Sales Associate,Large,Entry,45,71,35,Medium,3,10,39,5,Medium
46,PhD,22,Healthcare,Nurse,Small,Senior,59,42,94,Medium,5,8,49,6,Low
41,Bachelor's,12,Finance,Accountant,Large,Senior,91,17,46,Medium,5,7,78,21,High
55,Bachelor's,15,Manufacturing,Production Supervisor,Medium,Entry,23,73,35,Low,2,3,16,8,Medium
27,Master's,6,IT,ML Engineer,Large,Entry,34,73,25,Low,2,1,29,4,Medium
38,Bachelor's,12,Retail,Inventory Analyst,Large,Entry,60,28,55,Medium,5,8,33,14,High
45,Bachelor's,9,Education,Teacher,Medium,Entry,66,34,74,Medium,3,12,43,7,Medium
54,PhD,14,Logistics,Warehouse Manager,Small,Entry,67,44,91,Low,1,4,63,9,High
36,Master's,13,Education,Research Assistant,Medium,Mid,34,34,84,Low,0,4,27,7,Low
59,Bachelor's,12,Logistics,Warehouse Manager,Medium,Senior,53,52,61,Low,2,4,37,0,Low
53,Bachelor's,7,Education,Academic Coordinator,Medium,Entry,53,58,85,Low,2,4,26,8,Low
56,High School,9,Education,Teacher,Small,Mid,85,18,91,High,8,25,78,40,High
47,Bachelor's,2,Finance,Financial Analyst,Large,Mid,25,71,45,Low,2,0,22,8,Medium
58,High School,10,Logistics,Warehouse Manager,Medium,Mid,90,12,35,Medium,3,8,41,26,High
35,Bachelor's,2,IT,ML Engineer,Small,Entry,46,59,22,Low,0,5,23,4,Medium
46,Bachelor's,16,Finance,Accountant,Small,Senior,44,41,41,Low,2,5,37,2,Low
29,High School,8,Telecom,Support Specialist,Medium,Mid,25,72,90,Low,0,5,15,9,Low
50,Bachelor's,7,Logistics,Dispatcher,Medium,Mid,25,93,54,Low,0,1,21,4,Low
24,Bachelor's,3,Manufacturing,Production Supervisor,Small,Mid,16,86,36,Low,1,1,9,4,Low
60,Bachelor's,5,Healthcare,Nurse,Small,Mid,59,46,92,Low,1,3,58,9,Medium
34,Master's,4,Finance,Auditor,Large,Mid,49,70,43,Low,1,2,37,5,Medium
58,Bachelor's,12,Telecom,Support Specialist,Large,Entry,74,26,87,Medium,3,8,58,7,High
49,High School,11,Telecom,Network Engineer,Small,Senior,71,30,54,Medium,3,8,39,23,Medium
44,Bachelor's,6,IT,Software Engineer,Small,Entry,17,78,67,Low,0,3,8,6,Low
21,Bachelor's,0,Manufacturing,Production Supervisor,Large,Entry,68,38,81,Medium,3,13,38,26,High
47,High School,2,Healthcare,Nurse,Medium,Entry,36,49,84,Low,0,0,24,0,Medium
21,Bachelor's,0,Telecom,Operations Analyst,Small,Entry,88,20,23,High,10,24,57,33,High
41,Bachelor's,16,Retail,Sales Associate,Medium,Mid,62,32,37,Medium,5,10,48,14,High
44,Bachelor's,9,Healthcare,Medical Assistant,Medium,Mid,31,59,25,Low,0,1,21,7,Low
26,Master's,5,Manufacturing,Production Supervisor,Small,Senior,64,23,68,Medium,2,9,57,25,Medium
57,Master's,13,IT,Software Engineer,Small,Senior,84,14,26,Medium,5,10,42,26,Medium
42,Master's,3,Healthcare,Nurse,Large,Entry,36,81,79,Low,0,0,22,8,Low
27,Bachelor's,5,Manufacturing,Operator,Small,Entry,83,25,25,High,10,27,66,44,High
28,Bachelor's,3,Logistics,Supply Chain Analyst,Large,Mid,84,2,67,Medium,4,8,60,11,High
44,Bachelor's,6,Retail,Sales Associate,Medium,Entry,50,50,56,Low,0,0,48,6,High
30,Bachelor's,6,Healthcare,Health Analyst,Small,Entry,16,95,45,Low,1,3,11,5,Low
40,Bachelor's,8,Logistics,Supply Chain Analyst,Large,Mid,43,48,77,Low,2,0,21,3,Medium
39,Master's,18,Finance,Auditor,Large,Mid,39,61,28,Low,1,0,20,2,Low
26,Bachelor's,5,Logistics,Warehouse Manager,Medium,Entry,33,67,67,Low,0,4,16,7,Medium
22,High School,1,Education,Academic Coordinator,Small,Mid,74,12,48,Medium,5,8,42,26,High
60,PhD,17,Manufacturing,Operator,Small,Entry,45,54,65,Low,0,4,32,3,Medium
60,Master's,10,Education,Research Assistant,Small,Entry,58,19,56,Low,1,0,37,2,Medium
28,Bachelor's,7,Education,Research Assistant,Medium,Mid,91,8,86,High,5,17,48,77,Medium
23,Master's,2,Healthcare,Health Analyst,Small,Mid,67,34,69,Medium,5,6,64,16,Medium
52,PhD,5,Manufacturing,Operator,Large,Entry,47,57,51,Medium,2,14,43,8,Medium
57,Bachelor's,8,Retail,Store Manager,Medium,Entry,34,84,78,Low,1,3,33,1,Medium
32,Bachelor's,11,IT,Data Analyst,Medium,Senior,58,17,68,Medium,3,13,53,19,Medium
29,Bachelor's,8,Logistics,Warehouse Manager,Medium,Entry,94,9,32,Medium,5,12,59,17,High
27,Master's,0,Education,Research Assistant,Large,Mid,56,42,41,Medium,4,14,33,29,Medium
55,Bachelor's,5,Manufacturing,Quality Engineer,Medium,Mid,67,14,47,Medium,4,14,63,22,High
58,Bachelor's,3,Telecom,Network Engineer,Medium,Mid,17,79,47,Low,2,1,7,4,Low
24,Bachelor's,3,Manufacturing,Quality Engineer,Medium,Entry,23,73,77,Low,0,1,14,0,Medium
59,Bachelor's,8,Finance,Accountant,Small,Entry,77,26,72,Medium,3,9,71,27,High
46,Master's,6,Retail,Store Manager,Medium,Entry,37,71,69,Low,1,2,31,7,Medium
48,High School,13,Retail,Sales Associate,Small,Entry,24,65,23,Low,0,3,11,5,Medium
24,Bachelor's,3,Healthcare,Nurse,Medium,Mid,44,64,83,Medium,2,11,25,9,Low
55,Master's,20,Education,Academic Coordinator,Small,Mid,60,36,92,Low,1,1,30,5,Low
23,Bachelor's,2,Telecom,Support Specialist,Medium,Mid,45,52,93,Low,0,0,22,0,Medium
45,High School,9,Education,Academic Coordinator,Large,Mid,11,87,30,Low,0,3,6,7,Low
34,Master's,12,Finance,Accountant,Large,Entry,64,42,73,Medium,2,14,31,21,Medium
38,Bachelor's,7,Healthcare,Health Analyst,Large,Entry,84,10,36,Medium,5,6,81,20,High
29,Master's,7,Logistics,Dispatcher,Small,Entry,31,74,41,Low,2,3,25,3,Medium
35,Bachelor's,4,Finance,Financial Analyst,Small,Entry,60,39,34,Medium,2,14,38,23,High
47,Bachelor's,0,IT,Data Analyst,Large,Mid,94,5,83,Medium,2,9,87,5,High
40,Bachelor's,1,Telecom,Support Specialist,Medium,Entry,20,48,24,Low,2,4,13,5,Medium
60,Master's,16,Healthcare,Medical Assistant,Medium,Entry,10,90,85,Low,0,4,5,7,Low
55,Master's,10,Logistics,Supply Chain Analyst,Large,Entry,17,80,31,Low,1,1,16,9,Low
48,Bachelor's,6,Education,Academic Coordinator,Medium,Senior,43,55,91,Low,0,0,27,8,Low
46,Master's,0,Finance,Financial Analyst,Medium,Entry,79,18,74,Medium,3,11,49,25,High
51,High School,9,Retail,Sales Associate,Medium,Entry,41,56,55,Low,1,5,32,2,High
55,Bachelor's,10,Logistics,Warehouse Manager,Large,Senior,76,14,58,Low,0,2,57,4,High
22,Master's,1,Retail,Sales Associate,Medium,Entry,42,55,59,Low,2,4,31,8,Medium
21,Master's,0,Telecom,Network Engineer,Medium,Mid,58,35,65,Medium,4,5,37,14,Medium
43,Bachelor's,5,Manufacturing,Production Supervisor,Large,Mid,70,33,71,Medium,5,14,39,5,High
25,High School,4,Healthcare,Medical Assistant,Large,Entry,31,58,39,Low,2,2,25,2,Medium
45,Master's,6,Healthcare,Health Analyst,Large,Mid,17,78,56,Low,0,3,15,9,Low
52,PhD,7,Education,Research Assistant,Small,Entry,19,79,78,Low,1,5,15,5,Low
50,High School,13,Telecom,Network Engineer,Large,Entry,10,83,84,Low,1,4,5,2,Low
50,Bachelor's,12,Finance,Accountant,Large,Senior,77,20,72,Medium,5,5,42,20,Medium
47,Master's,16,Finance,Auditor,Medium,Entry,43,60,84,Low,1,4,41,8,Medium
27,Bachelor's,6,IT,Software Engineer,Small,Entry,19,80,44,Low,2,3,10,3,Low
47,Bachelor's,8,Telecom,Support Specialist,Medium,Mid,33,58,58,Low,2,4,23,4,Low
25,Master's,0,Finance,Auditor,Large,Entry,58,40,73,Low,1,1,40,8,High
37,Bachelor's,16,Healthcare,Nurse,Medium,Entry,58,39,97,Medium,4,7,36,17,Medium
25,Bachelor's,4,IT,Data Analyst,Small,Entry,26,85,35,Low,1,5,13,4,Low
28,Bachelor's,7,Healthcare,Nurse,Medium,Entry,38,71,79,Low,0,2,31,9,Low
58,PhD,6,Healthcare,Medical Assistant,Medium,Mid,28,90,21,Low,0,5,19,6,Low
54,Bachelor's,13,Education,Research Assistant,Medium,Entry,52,55,64,Medium,5,5,35,29,Medium
34,High School,12,Education,Research Assistant,Medium,Entry,60,35,66,Medium,5,12,35,27,Medium
39,PhD,10,Finance,Accountant,Medium,Senior,27,65,31,Low,0,5,23,0,Low
35,Bachelor's,14,Healthcare,Medical Assistant,Medium,Senior,62,65,21,Low,0,3,39,1,Low
58,Master's,13,Education,Teacher,Large,Entry,39,57,81,Low,2,3,22,5,Low
22,Bachelor's,1,IT,ML Engineer,Large,Entry,75,41,58,Medium,5,10,37,24,High
44,Bachelor's,13,Finance,Accountant,Large,Mid,37,59,89,Low,2,1,29,8,Low
56,Master's,11,IT,Software Engineer,Medium,Entry,66,59,27,Medium,2,14,48,13,Medium
40,Bachelor's,11,Healthcare,Medical Assistant,Medium,Mid,32,77,34,Low,1,3,24,7,Low
52,Bachelor's,7,Logistics,Supply Chain Analyst,Small,Entry,57,17,59,Medium,3,12,30,15,High
33,Bachelor's,12,Manufacturing,Operator,Medium,Entry,65,30,34,Medium,5,10,57,14,High
25,Bachelor's,4,Manufacturing,Operator,Medium,Mid,47,43,27,Medium,4,7,22,23,Medium
21,High School,0,Finance,Auditor,Small,Senior,55,60,23,Low,1,1,44,1,Medium
27,Master's,6,Manufacturing,Production Supervisor,Small,Mid,20,76,44,Low,2,1,18,5,Low
56,Bachelor's,10,Finance,Financial Analyst,Large,Mid,38,75,58,Medium,5,6,17,24,Low
47,Bachelor's,13,Manufacturing,Production Supervisor,Medium,Senior,17,92,80,Low,0,3,9,0,Low
38,Bachelor's,0,Finance,Financial Analyst,Medium,Entry,86,7,67,Medium,3,12,71,7,High
25,Bachelor's,4,Retail,Inventory Analyst,Medium,Mid,80,21,66,Medium,4,13,72,22,High
57,Bachelor's,9,Manufacturing,Production Supervisor,Small,Entry,53,41,84,Medium,5,9,27,22,Medium
22,Bachelor's,1,Telecom,Support Specialist,Medium,Mid,47,51,34,Low,2,0,30,5,Medium
41,Master's,3,Healthcare,Health Analyst,Medium,Entry,16,81,42,Low,2,0,8,5,Low
48,PhD,14,Logistics,Warehouse Manager,Small,Entry,15,100,60,Low,0,4,12,9,Low
24,Bachelor's,3,Education,Research Assistant,Medium,Entry,61,29,88,Medium,4,11,31,19,Medium
57,Master's,10,Manufacturing,Quality Engineer,Small,Mid,67,50,68,Low,2,3,36,9,Medium
41,High School,6,Telecom,Support Specialist,Large,Mid,82,8,49,Medium,2,7,81,23,High
24,Master's,3,Retail,Sales Associate,Medium,Senior,40,55,90,Low,2,1,35,2,Low
21,Bachelor's,0,Education,Teacher,Medium,Entry,90,0,85,Medium,4,10,72,18,High
50,Bachelor's,5,Retail,Sales Associate,Medium,Entry,68,24,54,Medium,3,11,43,9,High
43,Master's,5,Healthcare,Health Analyst,Medium,Mid,73,15,83,Medium,5,5,64,9,Medium
51,High School,13,Healthcare,Nurse,Small,Entry,44,45,81,Low,0,1,43,6,Medium
49,Master's,1,Finance,Accountant,Large,Entry,75,36,87,Medium,2,10,58,5,High
49,Bachelor's,16,Finance,Accountant,Small,Entry,63,25,34,Medium,5,9,41,23,High
29,High School,0,Finance,Financial Analyst,Medium,Entry,84,15,43,Medium,4,13,69,17,High
41,Bachelor's,15,Healthcare,Nurse,Medium,Mid,45,43,81,Low,0,1,29,5,Low
59,Master's,5,Finance,Financial Analyst,Medium,Mid,75,21,83,High,7,24,71,28,High
39,High School,8,Education,Research Assistant,Small,Senior,16,86,43,Low,1,3,14,9,Low
50,High School,13,Education,Research Assistant,Medium,Mid,78,34,50,Medium,5,8,76,10,High
31,Bachelor's,6,Retail,Inventory Analyst,Small,Mid,42,59,55,Low,2,4,29,3,Medium
44,High School,12,Logistics,Warehouse Manager,Large,Mid,39,46,90,Low,0,1,37,7,Medium
50,PhD,5,Telecom,Network Engineer,Small,Mid,80,17,58,Medium,4,14,37,20,Medium
29,Bachelor's,8,Manufacturing,Operator,Medium,Mid,54,49,78,Low,2,5,28,1,Medium
48,Bachelor's,5,Retail,Sales Associate,Small,Entry,56,53,46,Low,2,1,47,3,High
60,High School,7,IT,Data Analyst,Large,Entry,30,76,70,Medium,5,8,22,8,Medium
49,Master's,8,Healthcare,Medical Assistant,Large,Senior,14,100,24,Low,1,0,7,0,Low
52,Master's,13,Retail,Sales Associate,Large,Entry,87,10,85,High,8,22,68,47,High
37,High School,14,Finance,Accountant,Small,Mid,86,39,23,High,8,24,39,56,High
36,Bachelor's,11,IT,Data Analyst,Large,Mid,17,92,28,Low,2,0,14,4,Low
31,Master's,4,Telecom,Network Engineer,Medium,Mid,89,0,25,Medium,5,8,71,12,High
52,Bachelor's,9,Logistics,Warehouse Manager,Medium,Mid,38,73,33,Low,2,4,20,8,Medium
39,Bachelor's,5,Telecom,Operations Analyst,Medium,Mid,84,30,60,Medium,4,5,49,15,High
32,Master's,11,Education,Academic Coordinator,Medium,Mid,19,77,34,Low,1,0,16,1,Low
23,Bachelor's,2,Healthcare,Medical Assistant,Small,Entry,71,33,31,Medium,3,14,45,24,High
34,Bachelor's,13,Telecom,Operations Analyst,Small,Entry,11,85,92,Low,2,1,6,1,Low
57,Master's,3,Education,Research Assistant,Large,Entry,70,19,38,Low,0,2,34,8,Medium
59,Master's,15,Healthcare,Nurse,Small,Mid,41,67,71,Low,1,4,26,9,Low
21,Bachelor's,0,Healthcare,Medical Assistant,Medium,Entry,69,46,52,Medium,5,6,58,26,High
58,Bachelor's,11,Telecom,Network Engineer,Small,Mid,44,47,50,Low,0,2,37,5,Medium
43,Bachelor's,8,Logistics,Warehouse Manager,Medium,Entry,76,31,75,Medium,4,7,54,8,High
56,High School,5,Healthcare,Nurse,Small,Entry,82,17,74,Medium,3,9,71,28,High
41,High School,8,Healthcare,Nurse,Small,Senior,28,62,88,Low,1,0,16,6,Low
57,High School,12,Logistics,Warehouse Manager,Large,Senior,59,42,67,Medium,5,8,45,19,Medium
43,High School,2,Retail,Inventory Analyst,Medium,Entry,66,40,86,Medium,3,14,64,9,High
53,Bachelor's,2,Healthcare,Medical Assistant,Large,Entry,93,0,26,Medium,2,13,72,28,High
41,High School,9,IT,Software Engineer,Small,Entry,77,18,93,Medium,2,12,35,23,High
53,Bachelor's,14,Education,Research Assistant,Small,Senior,45,62,20,Low,0,2,31,9,Low
40,Bachelor's,5,Education,Research Assistant,Large,Entry,66,39,92,Low,1,3,64,2,Medium
33,Bachelor's,2,Education,Academic Coordinator,Medium,Senior,28,69,78,Low,1,1,21,3,Low
55,Bachelor's,7,IT,Software Engineer,Medium,Mid,72,4,49,Medium,4,7,33,24,Medium
54,Master's,6,Logistics,Dispatcher,Small,Mid,19,79,23,Low,2,4,9,2,Low
28,Master's,7,Retail,Store Manager,Large,Mid,66,36,75,Medium,3,13,58,8,High
59,Bachelor's,9,Healthcare,Medical Assistant,Large,Entry,69,30,85,Medium,4,7,67,28,High
42,Bachelor's,12,Manufacturing,Operator,Medium,Mid,47,70,70,Low,1,4,28,4,Medium
43,High School,14,Telecom,Operations Analyst,Medium,Entry,12,88,67,Low,2,4,5,0,Low
30,Bachelor's,9,Retail,Sales Associate,Medium,Entry,80,23,41,Medium,2,13,37,5,High
42,Bachelor's,1,IT,Data Analyst,Large,Senior,26,71,25,Low,1,2,15,1,Low
45,Master's,11,Manufacturing,Operator,Small,Mid,20,74,46,Low,1,3,9,9,Low
33,Bachelor's,5,Logistics,Supply Chain Analyst,Medium,Mid,36,65,37,Low,2,5,27,4,Medium
21,Bachelor's,0,Manufacturing,Quality Engineer,Medium,Entry,33,56,57,Low,1,1,28,6,High
46,Master's,19,IT,Data Analyst,Small,Entry,39,66,26,Low,2,3,21,0,Low
54,Master's,3,Finance,Financial Analyst,Medium,Mid,40,53,30,Medium,2,8,37,13,Medium
50,Bachelor's,6,Telecom,Support Specialist,Medium,Mid,42,38,58,Medium,4,5,23,11,Medium
42,High School,5,Retail,Sales Associate,Large,Mid,45,53,21,Low,1,1,44,3,High
30,Master's,5,Retail,Sales Associate,Small,Entry,12,80,56,Low,2,4,8,8,Low
57,PhD,15,Manufacturing,Quality Engineer,Small,Entry,87,14,87,High,8,29,82,24,High
52,Bachelor's,13,IT,Software Engineer,Large,Entry,71,31,88,Medium,5,6,35,11,Medium
41,Bachelor's,8,Manufacturing,Quality Engineer,Medium,Senior,40,46,58,Low,2,0,30,7,Low
45,Master's,16,Manufacturing,Production Supervisor,Medium,Senior,45,76,24,Low,2,5,39,7,Low
47,Bachelor's,8,Retail,Store Manager,Medium,Entry,66,36,87,Medium,5,12,37,9,High
49,Master's,14,Retail,Sales Associate,Large,Senior,56,44,23,Medium,3,13,49,19,Medium
60,Bachelor's,4,Retail,Sales Associate,Medium,Entry,14,86,56,Low,0,2,9,3,Low
59,Bachelor's,8,IT,Data Analyst,Small,Mid,14,69,48,Low,1,4,13,4,Low
30,Master's,8,IT,Software Engineer,Large,Senior,35,62,43,Low,1,4,31,4,Low
30,PhD,9,Manufacturing,Operator,Medium,Entry,66,34,68,Low,1,2,56,8,High
29,Bachelor's,8,Telecom,Network Engineer,Small,Entry,79,10,25,High,8,15,71,25,High
23,Master's,2,Manufacturing,Operator,Small,Entry,17,71,85,Low,0,4,9,5,Low
51,Bachelor's,3,IT,Data Analyst,Medium,Entry,37,60,91,Low,0,1,36,4,Medium
43,Bachelor's,6,Retail,Inventory Analyst,Medium,Entry,22,83,82,Low,1,1,17,1,Low
22,High School,1,Manufacturing,Production Supervisor,Small,Mid,29,88,83,Low,0,0,18,9,Medium
47,Master's,1,Retail,Sales Associate,Medium,Entry,49,41,27,Low,2,2,24,4,High
32,Master's,7,Education,Teacher,Medium,Mid,18,91,67,Low,0,5,11,5,Low
43,Master's,4,Retail,Store Manager,Large,Entry,21,90,84,Low,0,4,18,4,Low
36,Bachelor's,7,Telecom,Network Engineer,Large,Senior,22,74,22,Low,2,3,15,1,Low
58,Master's,15,Education,Research Assistant,Small,Entry,71,39,77,High,7,29,39,38,Medium
48,Bachelor's,8,Retail,Sales Associate,Medium,Entry,32,76,62,Low,1,5,16,6,Medium
52,Bachelor's,11,IT,Software Engineer,Medium,Entry,39,82,62,Low,2,4,27,1,Low
52,Master's,15,Healthcare,Health Analyst,Small,Entry,27,65,27,Low,1,3,24,6,Low
36,High School,9,Manufacturing,Production Supervisor,Large,Mid,74,28,54,Medium,5,10,71,20,High
22,PhD,0,Manufacturing,Operator,Large,Senior,43,78,66,Low,1,1,23,6,Low
25,Bachelor's,4,Manufacturing,Quality Engineer,Medium,Entry,66,32,39,Medium,3,6,50,5,High
38,Bachelor's,4,Healthcare,Medical Assistant,Large,Entry,52,56,87,Low,1,0,27,7,Medium
22,Bachelor's,1,Retail,Inventory Analyst,Medium,Senior,12,86,47,Low,2,2,11,6,Low
39,Master's,16,Healthcare,Medical Assistant,Small,Entry,84,31,80,High,7,22,81,66,Medium
27,Master's,3,Finance,Financial Analyst,Large,Mid,16,98,44,Low,0,2,12,1,Low
26,High School,0,Manufacturing,Operator,Large,Mid,84,32,87,Medium,3,10,67,21,High
22,Bachelor's,1,Finance,Accountant,Large,Entry,20,84,85,Low,0,4,12,0,Low
33,Bachelor's,6,Healthcare,Nurse,Medium,Entry,37,78,72,Low,0,0,36,9,Low
23,Master's,0,IT,Software Engineer,Small,Mid,68,33,92,High,5,25,52,57,Medium
46,Master's,1,Finance,Financial Analyst,Small,Mid,35,52,45,Low,1,3,27,8,Medium
56,Bachelor's,10,Healthcare,Nurse,Small,Mid,11,80,86,Low,2,2,10,4,Low
23,High School,2,Logistics,Warehouse Manager,Medium,Mid,40,47,61,Low,0,0,21,3,Medium
46,Bachelor's,16,Finance,Auditor,Medium,Mid,11,86,40,Low,0,0,7,6,Low
43,Bachelor's,8,Logistics,Dispatcher,Medium,Entry,20,82,91,Low,0,1,10,9,Low
41,Master's,6,Finance,Financial Analyst,Large,Entry,92,13,27,Medium,4,14,89,13,High
22,Bachelor's,1,Manufacturing,Production Supervisor,Medium,Mid,67,39,91,Medium,2,11,30,7,High
33,High School,6,Education,Teacher,Small,Mid,84,17,95,Medium,5,12,74,23,High
26,Master's,0,Education,Teacher,Large,Mid,19,96,98,Low,2,0,8,2,Low
59,Master's,6,Telecom,Network Engineer,Small,Entry,20,78,85,Low,2,3,12,7,Low
41,Bachelor's,6,Manufacturing,Operator,Small,Mid,56,37,57,Low,0,3,54,5,High
26,Master's,2,IT,ML Engineer,Small,Mid,55,49,38,Low,2,4,47,6,Medium
54,Master's,5,Finance,Accountant,Large,Senior,56,38,34,Medium,4,9,43,26,Low
36,High School,14,Healthcare,Nurse,Medium,Entry,81,16,75,Medium,2,10,45,15,High
22,Master's,1,Education,Teacher,Medium,Senior,87,24,93,Medium,5,6,67,24,Medium
28,Bachelor's,6,Retail,Sales Associate,Medium,Entry,19,77,42,Low,0,5,12,6,Medium
55,High School,7,Education,Teacher,Medium,Mid,35,60,72,Low,2,3,34,9,Low
55,Master's,5,Education,Academic Coordinator,Small,Entry,16,75,82,Low,1,0,10,2,Low
58,Master's,7,Telecom,Network Engineer,Small,Senior,89,8,51,Medium,4,6,80,29,High
53,Bachelor's,6,Telecom,Network Engineer,Medium,Mid,30,63,78,Low,1,4,20,1,Low
50,PhD,6,Healthcare,Nurse,Medium,Mid,10,86,76,Low,0,3,7,9,Low
39,High School,5,Logistics,Dispatcher,Medium,Senior,45,62,81,Low,2,3,44,6,Medium
54,Bachelor's,5,Finance,Auditor,Medium,Mid,46,52,70,Low,2,3,27,3,Medium
33,Master's,3,Retail,Inventory Analyst,Large,Mid,79,13,78,Medium,5,11,65,9,High
59,Bachelor's,13,Logistics,Dispatcher,Large,Mid,42,55,68,Low,0,4,33,0,Medium
60,Master's,8,Logistics,Warehouse Manager,Medium,Senior,42,46,59,Low,2,0,40,0,Low
23,Bachelor's,2,Education,Research Assistant,Large,Mid,63,46,21,Medium,5,6,43,24,Medium
30,Bachelor's,1,Education,Teacher,Medium,Entry,89,0,80,Medium,5,10,44,20,High
28,Master's,7,IT,Software Engineer,Small,Entry,94,3,88,High,10,18,66,40,High
43,Bachelor's,12,Logistics,Supply Chain Analyst,Small,Mid,11,100,84,Low,0,1,8,3,Low
22,Bachelor's,1,IT,ML Engineer,Large,Mid,42,51,91,Low,0,3,33,7,Medium
43,Bachelor's,2,Education,Teacher,Large,Mid,43,49,81,Low,2,4,33,2,Medium
33,Master's,8,Education,Research Assistant,Small,Mid,25,64,65,Low,1,2,12,6,Low
60,Master's,5,Education,Academic Coordinator,Medium,Entry,81,8,85,Medium,3,10,38,17,Medium
32,Bachelor's,11,IT,Data Analyst,Large,Mid,11,83,57,Low,0,1,5,0,Low
28,Bachelor's,6,Logistics,Supply Chain Analyst,Large,Entry,28,58,48,Low,1,4,20,0,Medium
55,Bachelor's,9,Healthcare,Nurse,Medium,Entry,31,71,82,Low,1,1,25,5,Low
56,PhD,6,Finance,Auditor,Medium,Entry,35,68,78,Low,0,0,30,1,Low
51,Bachelor's,10,Healthcare,Medical Assistant,Medium,Senior,64,54,81,Medium,5,6,50,9,Low
53,Master's,4,Logistics,Dispatcher,Medium,Mid,69,34,31,Medium,4,7,38,7,Medium
36,Master's,4,Education,Teacher,Medium,Senior,53,13,82,Medium,5,12,33,27,Low
